,epoch_7
adjunct_island,0.51
anaphor_gender_agreement,0.685
anaphor_number_agreement,0.632
animate_subject_passive,0.561
animate_subject_trans,0.46
causative,0.453
complex_NP_island,0.377
coordinate_structure_constraint_complex_left_branch,0.369
coordinate_structure_constraint_object_extraction,0.446
determiner_noun_agreement_1,0.54
determiner_noun_agreement_2,0.492
determiner_noun_agreement_irregular_1,0.491
determiner_noun_agreement_irregular_2,0.533
determiner_noun_agreement_with_adj_2,0.469
determiner_noun_agreement_with_adj_irregular_1,0.514
determiner_noun_agreement_with_adj_irregular_2,0.533
determiner_noun_agreement_with_adjective_1,0.499
distractor_agreement_relational_noun,0.49
distractor_agreement_relative_clause,0.53
drop_argument,0.509
ellipsis_n_bar_1,0.239
ellipsis_n_bar_2,0.312
existential_there_object_raising,0.69
existential_there_quantifiers_1,0.768
existential_there_quantifiers_2,0.595
existential_there_subject_raising,0.602
expletive_it_object_raising,0.606
inchoative,0.348
intransitive,0.406
irregular_past_participle_adjectives,0.232
irregular_past_participle_verbs,0.663
irregular_plural_subject_verb_agreement_1,0.535
irregular_plural_subject_verb_agreement_2,0.501
left_branch_island_echo_question,0.657
left_branch_island_simple_question,0.355
matrix_question_npi_licensor_present,0.127
npi_present_1,0.342
npi_present_2,0.308
only_npi_licensor_present,0.585
only_npi_scope,0.586
passive_1,0.578
passive_2,0.56
principle_A_c_command,0.394
principle_A_case_1,1.0
principle_A_case_2,0.437
principle_A_domain_1,0.981
principle_A_domain_2,0.467
principle_A_domain_3,0.505
principle_A_reconstruction,0.387
regular_plural_subject_verb_agreement_1,0.457
regular_plural_subject_verb_agreement_2,0.469
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.467
sentential_subject_island,0.502
superlative_quantifiers_1,0.263
superlative_quantifiers_2,0.458
tough_vs_raising_1,0.496
tough_vs_raising_2,0.573
transitive,0.622
wh_island,0.911
wh_questions_object_gap,0.643
wh_questions_subject_gap,0.981
wh_questions_subject_gap_long_distance,0.963
wh_vs_that_no_gap,0.95
wh_vs_that_no_gap_long_distance,0.957
wh_vs_that_with_gap,0.048
wh_vs_that_with_gap_long_distance,0.054
