,epoch_0
adjunct_island,0.465
anaphor_gender_agreement,0.719
anaphor_number_agreement,0.613
animate_subject_passive,0.478
animate_subject_trans,0.51
causative,0.392
complex_NP_island,0.432
coordinate_structure_constraint_complex_left_branch,0.577
coordinate_structure_constraint_object_extraction,0.357
determiner_noun_agreement_1,0.508
determiner_noun_agreement_2,0.491
determiner_noun_agreement_irregular_1,0.496
determiner_noun_agreement_irregular_2,0.546
determiner_noun_agreement_with_adj_2,0.501
determiner_noun_agreement_with_adj_irregular_1,0.535
determiner_noun_agreement_with_adj_irregular_2,0.543
determiner_noun_agreement_with_adjective_1,0.505
distractor_agreement_relational_noun,0.472
distractor_agreement_relative_clause,0.498
drop_argument,0.522
ellipsis_n_bar_1,0.288
ellipsis_n_bar_2,0.449
existential_there_object_raising,0.627
existential_there_quantifiers_1,0.661
existential_there_quantifiers_2,0.056
existential_there_subject_raising,0.521
expletive_it_object_raising,0.614
inchoative,0.418
intransitive,0.471
irregular_past_participle_adjectives,0.431
irregular_past_participle_verbs,0.633
irregular_plural_subject_verb_agreement_1,0.539
irregular_plural_subject_verb_agreement_2,0.504
left_branch_island_echo_question,0.597
left_branch_island_simple_question,0.585
matrix_question_npi_licensor_present,0.082
npi_present_1,0.339
npi_present_2,0.306
only_npi_licensor_present,0.24
only_npi_scope,0.347
passive_1,0.541
passive_2,0.539
principle_A_c_command,0.492
principle_A_case_1,0.916
principle_A_case_2,0.446
principle_A_domain_1,0.627
principle_A_domain_2,0.431
principle_A_domain_3,0.508
principle_A_reconstruction,0.415
regular_plural_subject_verb_agreement_1,0.54
regular_plural_subject_verb_agreement_2,0.472
sentential_negation_npi_licensor_present,0.715
sentential_negation_npi_scope,0.698
sentential_subject_island,0.484
superlative_quantifiers_1,0.176
superlative_quantifiers_2,0.102
tough_vs_raising_1,0.523
tough_vs_raising_2,0.5
transitive,0.513
wh_island,0.42
wh_questions_object_gap,0.37
wh_questions_subject_gap,0.449
wh_questions_subject_gap_long_distance,0.526
wh_vs_that_no_gap,0.372
wh_vs_that_no_gap_long_distance,0.45
wh_vs_that_with_gap,0.592
wh_vs_that_with_gap_long_distance,0.547
