,epoch_1
adjunct_island,0.499
anaphor_gender_agreement,0.721
anaphor_number_agreement,0.864
animate_subject_passive,0.774
animate_subject_trans,0.621
causative,0.579
complex_NP_island,0.311
coordinate_structure_constraint_complex_left_branch,0.423
coordinate_structure_constraint_object_extraction,0.735
determiner_noun_agreement_1,0.733
determiner_noun_agreement_2,0.739
determiner_noun_agreement_irregular_1,0.664
determiner_noun_agreement_irregular_2,0.755
determiner_noun_agreement_with_adj_2,0.766
determiner_noun_agreement_with_adj_irregular_1,0.74
determiner_noun_agreement_with_adj_irregular_2,0.753
determiner_noun_agreement_with_adjective_1,0.697
distractor_agreement_relational_noun,0.385
distractor_agreement_relative_clause,0.384
drop_argument,0.347
ellipsis_n_bar_1,0.688
ellipsis_n_bar_2,0.559
existential_there_object_raising,0.647
existential_there_quantifiers_1,0.903
existential_there_quantifiers_2,0.652
existential_there_subject_raising,0.648
expletive_it_object_raising,0.634
inchoative,0.531
intransitive,0.364
irregular_past_participle_adjectives,0.741
irregular_past_participle_verbs,0.781
irregular_plural_subject_verb_agreement_1,0.663
irregular_plural_subject_verb_agreement_2,0.718
left_branch_island_echo_question,0.729
left_branch_island_simple_question,0.717
matrix_question_npi_licensor_present,0.195
npi_present_1,0.416
npi_present_2,0.51
only_npi_licensor_present,0.588
only_npi_scope,0.405
passive_1,0.489
passive_2,0.425
principle_A_c_command,0.412
principle_A_case_1,0.999
principle_A_case_2,0.62
principle_A_domain_1,0.992
principle_A_domain_2,0.605
principle_A_domain_3,0.523
principle_A_reconstruction,0.131
regular_plural_subject_verb_agreement_1,0.632
regular_plural_subject_verb_agreement_2,0.665
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.574
sentential_subject_island,0.256
superlative_quantifiers_1,0.768
superlative_quantifiers_2,0.633
tough_vs_raising_1,0.316
tough_vs_raising_2,0.748
transitive,0.631
wh_island,0.506
wh_questions_object_gap,0.628
wh_questions_subject_gap,0.926
wh_questions_subject_gap_long_distance,0.979
wh_vs_that_no_gap,0.933
wh_vs_that_no_gap_long_distance,0.966
wh_vs_that_with_gap,0.087
wh_vs_that_with_gap_long_distance,0.046
