,epoch_4
adjunct_island,0.524
anaphor_gender_agreement,0.406
anaphor_number_agreement,0.477
animate_subject_passive,0.568
animate_subject_trans,0.462
causative,0.438
complex_NP_island,0.524
coordinate_structure_constraint_complex_left_branch,0.549
coordinate_structure_constraint_object_extraction,0.573
determiner_noun_agreement_1,0.517
determiner_noun_agreement_2,0.493
determiner_noun_agreement_irregular_1,0.483
determiner_noun_agreement_irregular_2,0.529
determiner_noun_agreement_with_adj_2,0.475
determiner_noun_agreement_with_adj_irregular_1,0.536
determiner_noun_agreement_with_adj_irregular_2,0.535
determiner_noun_agreement_with_adjective_1,0.529
distractor_agreement_relational_noun,0.483
distractor_agreement_relative_clause,0.522
drop_argument,0.523
ellipsis_n_bar_1,0.221
ellipsis_n_bar_2,0.362
existential_there_object_raising,0.679
existential_there_quantifiers_1,0.773
existential_there_quantifiers_2,0.685
existential_there_subject_raising,0.555
expletive_it_object_raising,0.597
inchoative,0.329
intransitive,0.41
irregular_past_participle_adjectives,0.271
irregular_past_participle_verbs,0.673
irregular_plural_subject_verb_agreement_1,0.523
irregular_plural_subject_verb_agreement_2,0.525
left_branch_island_echo_question,0.694
left_branch_island_simple_question,0.564
matrix_question_npi_licensor_present,0.091
npi_present_1,0.272
npi_present_2,0.298
only_npi_licensor_present,0.747
only_npi_scope,0.538
passive_1,0.642
passive_2,0.619
principle_A_c_command,0.492
principle_A_case_1,1.0
principle_A_case_2,0.472
principle_A_domain_1,0.957
principle_A_domain_2,0.549
principle_A_domain_3,0.515
principle_A_reconstruction,0.39
regular_plural_subject_verb_agreement_1,0.425
regular_plural_subject_verb_agreement_2,0.466
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.427
sentential_subject_island,0.474
superlative_quantifiers_1,0.502
superlative_quantifiers_2,0.311
tough_vs_raising_1,0.468
tough_vs_raising_2,0.578
transitive,0.603
wh_island,0.801
wh_questions_object_gap,0.801
wh_questions_subject_gap,0.983
wh_questions_subject_gap_long_distance,0.974
wh_vs_that_no_gap,0.998
wh_vs_that_no_gap_long_distance,0.995
wh_vs_that_with_gap,0.002
wh_vs_that_with_gap_long_distance,0.004
