,epoch_4
adjunct_island,0.479
adv_order,0.537
anaphor_gender_agreement,0.497
anaphor_number_agreement,0.557
center_embedding_double_1,0.375
center_embedding_double_2,0.905
center_embedding_single_1,0.294
center_embedding_single_2,0.943
complex_np_island,0.454
coordinate_structure_constrain_object_extraction,0.297
determiner_noun_agreement_1,0.469
determiner_noun_agreement_2,0.52
determiner_noun_agreement_adj_1,0.516
determiner_noun_agreement_adj_2,0.552
ellipsis,0.285
green_ideas,0.475
intransitive,0.58
left_branch_island_simple_question,0.528
matrix_question_npi_licensor_present,0.498
npi_present,0.519
only_npi_licensor_present,0.626
only_npi_scope,0.858
pp_order,0.652
principle_A_c_command,0.514
principle_A_domain_1,0.975
principle_A_domain_2,0.488
principle_A_domain_3,0.502
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.51
recursion_poss_ditransitive_medium,0.555
recursion_poss_ditransitive_short,0.619
recursion_poss_transitive_long,0.877
recursion_poss_transitive_medium,0.89
recursion_poss_transitive_short,0.888
recursion_pp_is_long,0.176
recursion_pp_is_medium,0.175
recursion_pp_is_short,0.046
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.002
recursion_pp_verb_short,0.429
sentential_negation_npi_licensor_present,0.443
sentential_negation_npi_scope,0.726
subj_aux_agreement_question_vary_aux,0.529
subj_aux_agreement_question_vary_subj,0.487
subj_aux_vary_subj,0.531
subj_aux_vary_verb,0.457
subj_aux_vary_verb_pp,0.507
subj_aux_vary_verb_rc,0.517
subj_verb_vary_verb,0.429
svo_vos,0.304
swapped_ditransitive_1,0.632
swapped_ditransitive_2,0.575
transitive,0.667
wh_island,0.986
wh_questions_object_gap,0.41
wh_questions_object_gap_long_distance,0.38
wh_questions_subject_gap,0.753
wh_questions_subject_gap_long_distance,0.793
wh_vs_that_no_gap,0.996
wh_vs_that_no_gap_long_distance,0.987
wh_vs_that_with_gap,0.225
wh_vs_that_with_gap_long_distance,0.345
