,epoch_2
adjunct_island,0.446
adv_order,0.545
anaphor_gender_agreement,0.494
anaphor_number_agreement,0.552
center_embedding_double_1,0.34
center_embedding_double_2,0.899
center_embedding_single_1,0.228
center_embedding_single_2,0.952
complex_np_island,0.391
coordinate_structure_constrain_object_extraction,0.394
determiner_noun_agreement_1,0.456
determiner_noun_agreement_2,0.508
determiner_noun_agreement_adj_1,0.496
determiner_noun_agreement_adj_2,0.505
ellipsis,0.297
green_ideas,0.468
intransitive,0.602
left_branch_island_simple_question,0.484
matrix_question_npi_licensor_present,0.429
npi_present,0.665
only_npi_licensor_present,0.735
only_npi_scope,0.78
pp_order,0.647
principle_A_c_command,0.517
principle_A_domain_1,0.448
principle_A_domain_2,0.505
principle_A_domain_3,0.522
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.552
recursion_poss_ditransitive_medium,0.615
recursion_poss_ditransitive_short,0.68
recursion_poss_transitive_long,0.83
recursion_poss_transitive_medium,0.856
recursion_poss_transitive_short,0.859
recursion_pp_is_long,0.58
recursion_pp_is_medium,0.349
recursion_pp_is_short,0.139
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.122
sentential_negation_npi_licensor_present,0.157
sentential_negation_npi_scope,0.785
subj_aux_agreement_question_vary_aux,0.61
subj_aux_agreement_question_vary_subj,0.473
subj_aux_vary_subj,0.571
subj_aux_vary_verb,0.507
subj_aux_vary_verb_pp,0.515
subj_aux_vary_verb_rc,0.531
subj_verb_vary_verb,0.531
svo_vos,0.269
swapped_ditransitive_1,0.614
swapped_ditransitive_2,0.624
transitive,0.568
wh_island,0.953
wh_questions_object_gap,0.461
wh_questions_object_gap_long_distance,0.392
wh_questions_subject_gap,0.746
wh_questions_subject_gap_long_distance,0.734
wh_vs_that_no_gap,0.993
wh_vs_that_no_gap_long_distance,0.958
wh_vs_that_with_gap,0.316
wh_vs_that_with_gap_long_distance,0.557
