,epoch_7
adjunct_island,0.58
adv_order,0.481
anaphor_gender_agreement,0.501
anaphor_number_agreement,0.558
center_embedding_double_1,0.38
center_embedding_double_2,0.908
center_embedding_single_1,0.308
center_embedding_single_2,0.944
complex_np_island,0.422
coordinate_structure_constrain_object_extraction,0.359
determiner_noun_agreement_1,0.477
determiner_noun_agreement_2,0.558
determiner_noun_agreement_adj_1,0.525
determiner_noun_agreement_adj_2,0.593
ellipsis,0.321
green_ideas,0.43
intransitive,0.58
left_branch_island_simple_question,0.394
matrix_question_npi_licensor_present,0.546
npi_present,0.48
only_npi_licensor_present,0.332
only_npi_scope,0.875
pp_order,0.773
principle_A_c_command,0.514
principle_A_domain_1,1.0
principle_A_domain_2,0.494
principle_A_domain_3,0.494
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.525
recursion_poss_ditransitive_medium,0.564
recursion_poss_ditransitive_short,0.597
recursion_poss_transitive_long,0.858
recursion_poss_transitive_medium,0.873
recursion_poss_transitive_short,0.855
recursion_pp_is_long,0.095
recursion_pp_is_medium,0.22
recursion_pp_is_short,0.207
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.059
recursion_pp_verb_short,0.737
sentential_negation_npi_licensor_present,0.503
sentential_negation_npi_scope,0.541
subj_aux_agreement_question_vary_aux,0.526
subj_aux_agreement_question_vary_subj,0.491
subj_aux_vary_subj,0.519
subj_aux_vary_verb,0.457
subj_aux_vary_verb_pp,0.491
subj_aux_vary_verb_rc,0.506
subj_verb_vary_verb,0.386
svo_vos,0.329
swapped_ditransitive_1,0.703
swapped_ditransitive_2,0.649
transitive,0.701
wh_island,0.998
wh_questions_object_gap,0.342
wh_questions_object_gap_long_distance,0.351
wh_questions_subject_gap,0.876
wh_questions_subject_gap_long_distance,0.894
wh_vs_that_no_gap,0.999
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.137
wh_vs_that_with_gap_long_distance,0.21
