,epoch_9
adjunct_island,0.655
adv_order,0.694
anaphor_gender_agreement,0.502
anaphor_number_agreement,0.509
center_embedding_double_1,0.366
center_embedding_double_2,0.933
center_embedding_single_1,0.308
center_embedding_single_2,0.942
complex_np_island,0.419
coordinate_structure_constrain_object_extraction,0.295
determiner_noun_agreement_1,0.482
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.521
determiner_noun_agreement_adj_2,0.602
ellipsis,0.259
green_ideas,0.469
intransitive,0.48
left_branch_island_simple_question,0.275
matrix_question_npi_licensor_present,0.522
npi_present,0.464
only_npi_licensor_present,0.052
only_npi_scope,0.692
pp_order,0.714
principle_A_c_command,0.493
principle_A_domain_1,1.0
principle_A_domain_2,0.509
principle_A_domain_3,0.516
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.001
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.493
recursion_poss_ditransitive_medium,0.553
recursion_poss_ditransitive_short,0.557
recursion_poss_transitive_long,0.655
recursion_poss_transitive_medium,0.693
recursion_poss_transitive_short,0.685
recursion_pp_is_long,0.718
recursion_pp_is_medium,0.895
recursion_pp_is_short,0.876
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.996
sentential_negation_npi_licensor_present,0.82
sentential_negation_npi_scope,0.282
subj_aux_agreement_question_vary_aux,0.609
subj_aux_agreement_question_vary_subj,0.48
subj_aux_vary_subj,0.527
subj_aux_vary_verb,0.44
subj_aux_vary_verb_pp,0.488
subj_aux_vary_verb_rc,0.503
subj_verb_vary_verb,0.39
svo_vos,0.351
swapped_ditransitive_1,0.733
swapped_ditransitive_2,0.67
transitive,0.739
wh_island,1.0
wh_questions_object_gap,0.263
wh_questions_object_gap_long_distance,0.208
wh_questions_subject_gap,0.67
wh_questions_subject_gap_long_distance,0.715
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.051
wh_vs_that_with_gap_long_distance,0.042
