,epoch_3
adjunct_island,0.633
adv_order,0.577
anaphor_gender_agreement,0.501
anaphor_number_agreement,0.518
center_embedding_double_1,0.366
center_embedding_double_2,0.915
center_embedding_single_1,0.259
center_embedding_single_2,0.952
complex_np_island,0.464
coordinate_structure_constrain_object_extraction,0.312
determiner_noun_agreement_1,0.45
determiner_noun_agreement_2,0.578
determiner_noun_agreement_adj_1,0.522
determiner_noun_agreement_adj_2,0.602
ellipsis,0.235
green_ideas,0.5
intransitive,0.467
left_branch_island_simple_question,0.563
matrix_question_npi_licensor_present,0.47
npi_present,0.381
only_npi_licensor_present,0.006
only_npi_scope,0.602
pp_order,0.707
principle_A_c_command,0.514
principle_A_domain_1,0.982
principle_A_domain_2,0.495
principle_A_domain_3,0.514
recursion_intensifier_adj_long,0.686
recursion_intensifier_adj_medium,0.861
recursion_intensifier_adj_short,0.988
recursion_intensifier_adv_long,0.275
recursion_intensifier_adv_medium,0.136
recursion_intensifier_adv_short,0.012
recursion_poss_ditransitive_long,0.723
recursion_poss_ditransitive_medium,0.686
recursion_poss_ditransitive_short,0.591
recursion_poss_transitive_long,0.563
recursion_poss_transitive_medium,0.611
recursion_poss_transitive_short,0.637
recursion_pp_is_long,0.99
recursion_pp_is_medium,0.996
recursion_pp_is_short,0.788
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.941
sentential_negation_npi_scope,0.088
subj_aux_agreement_question_vary_aux,0.575
subj_aux_agreement_question_vary_subj,0.491
subj_aux_vary_subj,0.526
subj_aux_vary_verb,0.435
subj_aux_vary_verb_pp,0.498
subj_aux_vary_verb_rc,0.51
subj_verb_vary_verb,0.396
svo_vos,0.224
swapped_ditransitive_1,0.593
swapped_ditransitive_2,0.622
transitive,0.683
wh_island,0.982
wh_questions_object_gap,0.436
wh_questions_object_gap_long_distance,0.35
wh_questions_subject_gap,0.636
wh_questions_subject_gap_long_distance,0.655
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.133
wh_vs_that_with_gap_long_distance,0.149
