,epoch_7
adjunct_island,0.648
adv_order,0.688
anaphor_gender_agreement,0.502
anaphor_number_agreement,0.508
center_embedding_double_1,0.367
center_embedding_double_2,0.933
center_embedding_single_1,0.308
center_embedding_single_2,0.942
complex_np_island,0.419
coordinate_structure_constrain_object_extraction,0.289
determiner_noun_agreement_1,0.481
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.523
determiner_noun_agreement_adj_2,0.602
ellipsis,0.258
green_ideas,0.469
intransitive,0.477
left_branch_island_simple_question,0.292
matrix_question_npi_licensor_present,0.52
npi_present,0.463
only_npi_licensor_present,0.048
only_npi_scope,0.683
pp_order,0.718
principle_A_c_command,0.492
principle_A_domain_1,1.0
principle_A_domain_2,0.511
principle_A_domain_3,0.522
recursion_intensifier_adj_long,0.998
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.002
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.515
recursion_poss_ditransitive_medium,0.567
recursion_poss_ditransitive_short,0.556
recursion_poss_transitive_long,0.651
recursion_poss_transitive_medium,0.686
recursion_poss_transitive_short,0.682
recursion_pp_is_long,0.764
recursion_pp_is_medium,0.915
recursion_pp_is_short,0.87
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.996
sentential_negation_npi_licensor_present,0.846
sentential_negation_npi_scope,0.268
subj_aux_agreement_question_vary_aux,0.606
subj_aux_agreement_question_vary_subj,0.475
subj_aux_vary_subj,0.523
subj_aux_vary_verb,0.439
subj_aux_vary_verb_pp,0.49
subj_aux_vary_verb_rc,0.504
subj_verb_vary_verb,0.39
svo_vos,0.349
swapped_ditransitive_1,0.727
swapped_ditransitive_2,0.658
transitive,0.737
wh_island,1.0
wh_questions_object_gap,0.267
wh_questions_object_gap_long_distance,0.209
wh_questions_subject_gap,0.661
wh_questions_subject_gap_long_distance,0.697
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.073
wh_vs_that_with_gap_long_distance,0.052
