,epoch_2
adjunct_island,0.629
adv_order,0.516
anaphor_gender_agreement,0.501
anaphor_number_agreement,0.517
center_embedding_double_1,0.358
center_embedding_double_2,0.905
center_embedding_single_1,0.225
center_embedding_single_2,0.954
complex_np_island,0.514
coordinate_structure_constrain_object_extraction,0.348
determiner_noun_agreement_1,0.452
determiner_noun_agreement_2,0.554
determiner_noun_agreement_adj_1,0.526
determiner_noun_agreement_adj_2,0.591
ellipsis,0.215
green_ideas,0.485
intransitive,0.455
left_branch_island_simple_question,0.543
matrix_question_npi_licensor_present,0.414
npi_present,0.388
only_npi_licensor_present,0.054
only_npi_scope,0.552
pp_order,0.717
principle_A_c_command,0.513
principle_A_domain_1,0.913
principle_A_domain_2,0.517
principle_A_domain_3,0.507
recursion_intensifier_adj_long,0.658
recursion_intensifier_adj_medium,0.808
recursion_intensifier_adj_short,0.956
recursion_intensifier_adv_long,0.318
recursion_intensifier_adv_medium,0.195
recursion_intensifier_adv_short,0.048
recursion_poss_ditransitive_long,0.602
recursion_poss_ditransitive_medium,0.598
recursion_poss_ditransitive_short,0.535
recursion_poss_transitive_long,0.519
recursion_poss_transitive_medium,0.602
recursion_poss_transitive_short,0.627
recursion_pp_is_long,0.961
recursion_pp_is_medium,0.961
recursion_pp_is_short,0.776
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,0.998
sentential_negation_npi_licensor_present,0.974
sentential_negation_npi_scope,0.108
subj_aux_agreement_question_vary_aux,0.536
subj_aux_agreement_question_vary_subj,0.487
subj_aux_vary_subj,0.528
subj_aux_vary_verb,0.447
subj_aux_vary_verb_pp,0.498
subj_aux_vary_verb_rc,0.513
subj_verb_vary_verb,0.428
svo_vos,0.24
swapped_ditransitive_1,0.591
swapped_ditransitive_2,0.675
transitive,0.669
wh_island,0.904
wh_questions_object_gap,0.462
wh_questions_object_gap_long_distance,0.321
wh_questions_subject_gap,0.61
wh_questions_subject_gap_long_distance,0.563
wh_vs_that_no_gap,0.994
wh_vs_that_no_gap_long_distance,0.986
wh_vs_that_with_gap,0.173
wh_vs_that_with_gap_long_distance,0.247
