,epoch_10
adjunct_island,0.55
adv_order,0.677
anaphor_gender_agreement,0.498
anaphor_number_agreement,0.5
center_embedding_double_1,0.386
center_embedding_double_2,0.927
center_embedding_single_1,0.346
center_embedding_single_2,0.941
complex_np_island,0.469
coordinate_structure_constrain_object_extraction,0.346
determiner_noun_agreement_1,0.465
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.51
determiner_noun_agreement_adj_2,0.602
ellipsis,0.5
green_ideas,0.464
intransitive,0.454
left_branch_island_simple_question,0.317
matrix_question_npi_licensor_present,0.574
npi_present,0.505
only_npi_licensor_present,0.967
only_npi_scope,0.861
pp_order,0.876
principle_A_c_command,0.494
principle_A_domain_1,1.0
principle_A_domain_2,0.506
principle_A_domain_3,0.518
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.686
recursion_poss_ditransitive_medium,0.681
recursion_poss_ditransitive_short,0.683
recursion_poss_transitive_long,0.893
recursion_poss_transitive_medium,0.931
recursion_poss_transitive_short,0.917
recursion_pp_is_long,0.934
recursion_pp_is_medium,0.793
recursion_pp_is_short,0.716
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.733
sentential_negation_npi_scope,0.176
subj_aux_agreement_question_vary_aux,0.589
subj_aux_agreement_question_vary_subj,0.478
subj_aux_vary_subj,0.522
subj_aux_vary_verb,0.46
subj_aux_vary_verb_pp,0.502
subj_aux_vary_verb_rc,0.508
subj_verb_vary_verb,0.391
svo_vos,0.29
swapped_ditransitive_1,0.613
swapped_ditransitive_2,0.642
transitive,0.718
wh_island,1.0
wh_questions_object_gap,0.597
wh_questions_object_gap_long_distance,0.461
wh_questions_subject_gap,0.695
wh_questions_subject_gap_long_distance,0.708
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.0
