,epoch_1
adjunct_island,0.589
adv_order,0.486
anaphor_gender_agreement,0.49
anaphor_number_agreement,0.442
center_embedding_double_1,0.714
center_embedding_double_2,0.276
center_embedding_single_1,0.61
center_embedding_single_2,0.34
complex_np_island,0.418
coordinate_structure_constrain_object_extraction,0.492
determiner_noun_agreement_1,0.48
determiner_noun_agreement_2,0.559
determiner_noun_agreement_adj_1,0.478
determiner_noun_agreement_adj_2,0.568
ellipsis,0.604
green_ideas,0.393
intransitive,0.651
left_branch_island_simple_question,0.611
matrix_question_npi_licensor_present,0.647
npi_present,0.978
only_npi_licensor_present,0.0
only_npi_scope,0.01
pp_order,0.381
principle_A_c_command,0.471
principle_A_domain_1,0.621
principle_A_domain_2,0.539
principle_A_domain_3,0.477
recursion_intensifier_adj_long,0.207
recursion_intensifier_adj_medium,0.221
recursion_intensifier_adj_short,0.292
recursion_intensifier_adv_long,0.785
recursion_intensifier_adv_medium,0.792
recursion_intensifier_adv_short,0.712
recursion_poss_ditransitive_long,0.495
recursion_poss_ditransitive_medium,0.471
recursion_poss_ditransitive_short,0.465
recursion_poss_transitive_long,0.046
recursion_poss_transitive_medium,0.075
recursion_poss_transitive_short,0.208
recursion_pp_is_long,0.484
recursion_pp_is_medium,0.444
recursion_pp_is_short,0.395
recursion_pp_verb_long,0.916
recursion_pp_verb_medium,0.802
recursion_pp_verb_short,0.421
sentential_negation_npi_licensor_present,0.967
sentential_negation_npi_scope,0.05
subj_aux_agreement_question_vary_aux,0.467
subj_aux_agreement_question_vary_subj,0.514
subj_aux_vary_subj,0.456
subj_aux_vary_verb,0.549
subj_aux_vary_verb_pp,0.518
subj_aux_vary_verb_rc,0.517
subj_verb_vary_verb,0.518
svo_vos,0.348
swapped_ditransitive_1,0.585
swapped_ditransitive_2,0.549
transitive,0.395
wh_island,0.764
wh_questions_object_gap,0.578
wh_questions_object_gap_long_distance,0.551
wh_questions_subject_gap,0.783
wh_questions_subject_gap_long_distance,0.81
wh_vs_that_no_gap,0.605
wh_vs_that_no_gap_long_distance,0.403
wh_vs_that_with_gap,0.554
wh_vs_that_with_gap_long_distance,0.712
