,epoch_4
adjunct_island,0.682
adv_order,0.602
anaphor_gender_agreement,0.501
anaphor_number_agreement,0.511
center_embedding_double_1,0.396
center_embedding_double_2,0.913
center_embedding_single_1,0.379
center_embedding_single_2,0.936
complex_np_island,0.53
coordinate_structure_constrain_object_extraction,0.266
determiner_noun_agreement_1,0.471
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.514
determiner_noun_agreement_adj_2,0.602
ellipsis,0.352
green_ideas,0.505
intransitive,0.42
left_branch_island_simple_question,0.456
matrix_question_npi_licensor_present,0.405
npi_present,0.5
only_npi_licensor_present,0.969
only_npi_scope,0.563
pp_order,0.804
principle_A_c_command,0.488
principle_A_domain_1,0.999
principle_A_domain_2,0.529
principle_A_domain_3,0.511
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.715
recursion_poss_ditransitive_medium,0.732
recursion_poss_ditransitive_short,0.762
recursion_poss_transitive_long,0.822
recursion_poss_transitive_medium,0.883
recursion_poss_transitive_short,0.888
recursion_pp_is_long,0.848
recursion_pp_is_medium,0.676
recursion_pp_is_short,0.783
recursion_pp_verb_long,0.993
recursion_pp_verb_medium,0.998
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.94
sentential_negation_npi_scope,0.139
subj_aux_agreement_question_vary_aux,0.561
subj_aux_agreement_question_vary_subj,0.474
subj_aux_vary_subj,0.495
subj_aux_vary_verb,0.445
subj_aux_vary_verb_pp,0.489
subj_aux_vary_verb_rc,0.502
subj_verb_vary_verb,0.405
svo_vos,0.306
swapped_ditransitive_1,0.767
swapped_ditransitive_2,0.692
transitive,0.744
wh_island,0.997
wh_questions_object_gap,0.567
wh_questions_object_gap_long_distance,0.462
wh_questions_subject_gap,0.634
wh_questions_subject_gap_long_distance,0.672
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.002
wh_vs_that_with_gap_long_distance,0.016
