,epoch_9
adjunct_island,0.549
adv_order,0.677
anaphor_gender_agreement,0.498
anaphor_number_agreement,0.501
center_embedding_double_1,0.385
center_embedding_double_2,0.926
center_embedding_single_1,0.346
center_embedding_single_2,0.941
complex_np_island,0.469
coordinate_structure_constrain_object_extraction,0.346
determiner_noun_agreement_1,0.464
determiner_noun_agreement_2,0.581
determiner_noun_agreement_adj_1,0.51
determiner_noun_agreement_adj_2,0.602
ellipsis,0.502
green_ideas,0.463
intransitive,0.453
left_branch_island_simple_question,0.315
matrix_question_npi_licensor_present,0.577
npi_present,0.507
only_npi_licensor_present,0.967
only_npi_scope,0.857
pp_order,0.876
principle_A_c_command,0.496
principle_A_domain_1,1.0
principle_A_domain_2,0.504
principle_A_domain_3,0.519
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.683
recursion_poss_ditransitive_medium,0.677
recursion_poss_ditransitive_short,0.683
recursion_poss_transitive_long,0.89
recursion_poss_transitive_medium,0.929
recursion_poss_transitive_short,0.917
recursion_pp_is_long,0.933
recursion_pp_is_medium,0.791
recursion_pp_is_short,0.716
recursion_pp_verb_long,1.0
recursion_pp_verb_medium,1.0
recursion_pp_verb_short,1.0
sentential_negation_npi_licensor_present,0.732
sentential_negation_npi_scope,0.175
subj_aux_agreement_question_vary_aux,0.589
subj_aux_agreement_question_vary_subj,0.477
subj_aux_vary_subj,0.522
subj_aux_vary_verb,0.46
subj_aux_vary_verb_pp,0.5
subj_aux_vary_verb_rc,0.508
subj_verb_vary_verb,0.391
svo_vos,0.29
swapped_ditransitive_1,0.611
swapped_ditransitive_2,0.64
transitive,0.718
wh_island,1.0
wh_questions_object_gap,0.597
wh_questions_object_gap_long_distance,0.459
wh_questions_subject_gap,0.694
wh_questions_subject_gap_long_distance,0.712
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.0
