,epoch_2
adjunct_island,0.429
adv_order,0.491
anaphor_gender_agreement,0.518
anaphor_number_agreement,0.475
center_embedding_double_1,0.345
center_embedding_double_2,0.862
center_embedding_single_1,0.178
center_embedding_single_2,0.952
complex_np_island,0.503
coordinate_structure_constrain_object_extraction,0.448
determiner_noun_agreement_1,0.521
determiner_noun_agreement_2,0.575
determiner_noun_agreement_adj_1,0.516
determiner_noun_agreement_adj_2,0.595
ellipsis,0.085
green_ideas,0.51
intransitive,0.444
left_branch_island_simple_question,0.373
matrix_question_npi_licensor_present,0.597
npi_present,0.25
only_npi_licensor_present,1.0
only_npi_scope,0.997
pp_order,0.566
principle_A_c_command,0.5
principle_A_domain_1,0.706
principle_A_domain_2,0.477
principle_A_domain_3,0.482
recursion_intensifier_adj_long,0.999
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,1.0
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.498
recursion_poss_ditransitive_medium,0.513
recursion_poss_ditransitive_short,0.579
recursion_poss_transitive_long,0.176
recursion_poss_transitive_medium,0.331
recursion_poss_transitive_short,0.801
recursion_pp_is_long,0.122
recursion_pp_is_medium,0.063
recursion_pp_is_short,0.288
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.436
sentential_negation_npi_licensor_present,0.548
sentential_negation_npi_scope,0.495
subj_aux_agreement_question_vary_aux,0.447
subj_aux_agreement_question_vary_subj,0.471
subj_aux_vary_subj,0.5
subj_aux_vary_verb,0.476
subj_aux_vary_verb_pp,0.495
subj_aux_vary_verb_rc,0.485
subj_verb_vary_verb,0.404
svo_vos,0.254
swapped_ditransitive_1,0.734
swapped_ditransitive_2,0.57
transitive,0.723
wh_island,0.512
wh_questions_object_gap,0.312
wh_questions_object_gap_long_distance,0.314
wh_questions_subject_gap,0.597
wh_questions_subject_gap_long_distance,0.646
wh_vs_that_no_gap,0.988
wh_vs_that_no_gap_long_distance,0.931
wh_vs_that_with_gap,0.461
wh_vs_that_with_gap_long_distance,0.614
