,epoch_0
adjunct_island,0.678
adv_order,0.491
anaphor_gender_agreement,0.465
anaphor_number_agreement,0.444
center_embedding_double_1,0.385
center_embedding_double_2,0.627
center_embedding_single_1,0.855
center_embedding_single_2,0.405
complex_np_island,0.515
coordinate_structure_constrain_object_extraction,0.385
determiner_noun_agreement_1,0.483
determiner_noun_agreement_2,0.53
determiner_noun_agreement_adj_1,0.518
determiner_noun_agreement_adj_2,0.574
ellipsis,0.491
green_ideas,0.419
intransitive,0.482
left_branch_island_simple_question,0.427
matrix_question_npi_licensor_present,0.507
npi_present,0.508
only_npi_licensor_present,0.004
only_npi_scope,0.172
pp_order,0.691
principle_A_c_command,0.458
principle_A_domain_1,0.685
principle_A_domain_2,0.592
principle_A_domain_3,0.515
recursion_intensifier_adj_long,0.451
recursion_intensifier_adj_medium,0.452
recursion_intensifier_adj_short,0.49
recursion_intensifier_adv_long,0.583
recursion_intensifier_adv_medium,0.539
recursion_intensifier_adv_short,0.563
recursion_poss_ditransitive_long,0.453
recursion_poss_ditransitive_medium,0.474
recursion_poss_ditransitive_short,0.497
recursion_poss_transitive_long,0.324
recursion_poss_transitive_medium,0.357
recursion_poss_transitive_short,0.458
recursion_pp_is_long,0.8
recursion_pp_is_medium,0.718
recursion_pp_is_short,0.805
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.0
sentential_negation_npi_licensor_present,0.988
sentential_negation_npi_scope,0.115
subj_aux_agreement_question_vary_aux,0.566
subj_aux_agreement_question_vary_subj,0.52
subj_aux_vary_subj,0.492
subj_aux_vary_verb,0.487
subj_aux_vary_verb_pp,0.45
subj_aux_vary_verb_rc,0.499
subj_verb_vary_verb,0.484
svo_vos,0.449
swapped_ditransitive_1,0.45
swapped_ditransitive_2,0.468
transitive,0.546
wh_island,0.643
wh_questions_object_gap,0.5
wh_questions_object_gap_long_distance,0.338
wh_questions_subject_gap,0.425
wh_questions_subject_gap_long_distance,0.463
wh_vs_that_no_gap,0.964
wh_vs_that_no_gap_long_distance,0.987
wh_vs_that_with_gap,0.372
wh_vs_that_with_gap_long_distance,0.496
