,epoch_5
adjunct_island_implausible,0.785
adv_order_implausible,0.933
anaphor_gender_agreement_implausible,0.785
anaphor_number_agreement_implausible,0.843
center_embedding_double_1_implausible,0.304
center_embedding_double_2_implausible,0.909
center_embedding_single_1_implausible,0.431
center_embedding_single_2_implausible,0.908
complex_np_island_implausible,0.412
coordinate_structure_constrain_object_extraction_implausible,0.558
determiner_noun_agreement_1_implausible,0.966
determiner_noun_agreement_2_implausible,0.989
determiner_noun_agreement_adj_1_implausible,0.928
determiner_noun_agreement_adj_2_implausible,0.969
ellipsis_implausible,0.554
green_ideas_implausible,0.509
intransitive_implausible,0.611
left_branch_island_simple_question_implausible,0.864
matrix_question_npi_licensor_present_implausible,0.239
npi_present_implausible,0.619
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,0.866
pp_order_implausible,0.845
principle_A_c_command_implausible,0.491
principle_A_domain_1_implausible,1.0
principle_A_domain_2_implausible,0.719
principle_A_domain_3_implausible,0.572
recursion_intensifier_adj_long_implausible,0.975
recursion_intensifier_adj_medium_implausible,0.997
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.091
recursion_intensifier_adv_medium_implausible,0.023
recursion_intensifier_adv_short_implausible,0.024
recursion_poss_ditransitive_long_implausible,0.153
recursion_poss_ditransitive_medium_implausible,0.187
recursion_poss_ditransitive_short_implausible,0.522
recursion_poss_transitive_long_implausible,1.0
recursion_poss_transitive_medium_implausible,1.0
recursion_poss_transitive_short_implausible,1.0
recursion_pp_is_long_implausible,0.181
recursion_pp_is_medium_implausible,0.305
recursion_pp_is_short_implausible,0.706
recursion_pp_verb_long_implausible,0.29
recursion_pp_verb_medium_implausible,0.614
recursion_pp_verb_short_implausible,0.913
sentential_negation_npi_licensor_present_implausible,1.0
sentential_negation_npi_scope_implausible,0.505
subj_aux_agreement_question_vary_aux_implausible,0.764
subj_aux_agreement_question_vary_subj_implausible,0.577
subj_aux_vary_subj_implausible,0.953
subj_aux_vary_verb_implausible,0.956
subj_aux_vary_verb_pp_implausible,0.325
subj_aux_vary_verb_rc_implausible,0.49
subj_verb_vary_verb_implausible,0.666
svo_vos_implausible,0.633
swapped_ditransitive_1_implausible,0.999
swapped_ditransitive_2_implausible,0.972
transitive_implausible,0.894
wh_island_implausible,0.657
wh_questions_object_gap_implausible,0.56
wh_questions_object_gap_long_distance_implausible,0.623
wh_questions_subject_gap_implausible,0.889
wh_questions_subject_gap_long_distance_implausible,0.844
wh_vs_that_no_gap_implausible,0.995
wh_vs_that_no_gap_long_distance_implausible,0.988
wh_vs_that_with_gap_implausible,0.315
wh_vs_that_with_gap_long_distance_implausible,0.102
