,epoch_6
adjunct_island_implausible,0.741
adv_order_implausible,0.945
anaphor_gender_agreement_implausible,0.779
anaphor_number_agreement_implausible,0.845
center_embedding_double_1_implausible,0.303
center_embedding_double_2_implausible,0.911
center_embedding_single_1_implausible,0.457
center_embedding_single_2_implausible,0.919
complex_np_island_implausible,0.471
coordinate_structure_constrain_object_extraction_implausible,0.606
determiner_noun_agreement_1_implausible,0.976
determiner_noun_agreement_2_implausible,0.985
determiner_noun_agreement_adj_1_implausible,0.939
determiner_noun_agreement_adj_2_implausible,0.961
ellipsis_implausible,0.648
green_ideas_implausible,0.515
intransitive_implausible,0.662
left_branch_island_simple_question_implausible,0.873
matrix_question_npi_licensor_present_implausible,0.291
npi_present_implausible,0.641
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,0.854
pp_order_implausible,0.825
principle_A_c_command_implausible,0.494
principle_A_domain_1_implausible,0.998
principle_A_domain_2_implausible,0.703
principle_A_domain_3_implausible,0.565
recursion_intensifier_adj_long_implausible,0.978
recursion_intensifier_adj_medium_implausible,0.998
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.086
recursion_intensifier_adv_medium_implausible,0.032
recursion_intensifier_adv_short_implausible,0.059
recursion_poss_ditransitive_long_implausible,0.119
recursion_poss_ditransitive_medium_implausible,0.213
recursion_poss_ditransitive_short_implausible,0.637
recursion_poss_transitive_long_implausible,0.999
recursion_poss_transitive_medium_implausible,0.997
recursion_poss_transitive_short_implausible,1.0
recursion_pp_is_long_implausible,0.277
recursion_pp_is_medium_implausible,0.404
recursion_pp_is_short_implausible,0.773
recursion_pp_verb_long_implausible,0.629
recursion_pp_verb_medium_implausible,0.804
recursion_pp_verb_short_implausible,0.907
sentential_negation_npi_licensor_present_implausible,1.0
sentential_negation_npi_scope_implausible,0.519
subj_aux_agreement_question_vary_aux_implausible,0.744
subj_aux_agreement_question_vary_subj_implausible,0.573
subj_aux_vary_subj_implausible,0.915
subj_aux_vary_verb_implausible,0.936
subj_aux_vary_verb_pp_implausible,0.369
subj_aux_vary_verb_rc_implausible,0.465
subj_verb_vary_verb_implausible,0.68
svo_vos_implausible,0.614
swapped_ditransitive_1_implausible,0.999
swapped_ditransitive_2_implausible,0.946
transitive_implausible,0.877
wh_island_implausible,0.721
wh_questions_object_gap_implausible,0.645
wh_questions_object_gap_long_distance_implausible,0.667
wh_questions_subject_gap_implausible,0.876
wh_questions_subject_gap_long_distance_implausible,0.835
wh_vs_that_no_gap_implausible,0.994
wh_vs_that_no_gap_long_distance_implausible,0.98
wh_vs_that_with_gap_implausible,0.293
wh_vs_that_with_gap_long_distance_implausible,0.058
