,epoch_1
adjunct_island_implausible,0.436
adv_order_implausible,0.468
anaphor_gender_agreement_implausible,0.484
anaphor_number_agreement_implausible,0.482
center_embedding_double_1_implausible,0.375
center_embedding_double_2_implausible,0.831
center_embedding_single_1_implausible,0.167
center_embedding_single_2_implausible,0.937
complex_np_island_implausible,0.466
coordinate_structure_constrain_object_extraction_implausible,0.403
determiner_noun_agreement_1_implausible,0.54
determiner_noun_agreement_2_implausible,0.565
determiner_noun_agreement_adj_1_implausible,0.501
determiner_noun_agreement_adj_2_implausible,0.581
ellipsis_implausible,0.118
green_ideas_implausible,0.454
intransitive_implausible,0.417
left_branch_island_simple_question_implausible,0.479
matrix_question_npi_licensor_present_implausible,0.652
npi_present_implausible,0.283
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,0.996
pp_order_implausible,0.535
principle_A_c_command_implausible,0.488
principle_A_domain_1_implausible,0.431
principle_A_domain_2_implausible,0.507
principle_A_domain_3_implausible,0.491
recursion_intensifier_adj_long_implausible,0.986
recursion_intensifier_adj_medium_implausible,0.995
recursion_intensifier_adj_short_implausible,0.998
recursion_intensifier_adv_long_implausible,0.019
recursion_intensifier_adv_medium_implausible,0.003
recursion_intensifier_adv_short_implausible,0.002
recursion_poss_ditransitive_long_implausible,0.463
recursion_poss_ditransitive_medium_implausible,0.481
recursion_poss_ditransitive_short_implausible,0.495
recursion_poss_transitive_long_implausible,0.339
recursion_poss_transitive_medium_implausible,0.359
recursion_poss_transitive_short_implausible,0.444
recursion_pp_is_long_implausible,0.098
recursion_pp_is_medium_implausible,0.13
recursion_pp_is_short_implausible,0.356
recursion_pp_verb_long_implausible,0.111
recursion_pp_verb_medium_implausible,0.558
recursion_pp_verb_short_implausible,0.972
sentential_negation_npi_licensor_present_implausible,0.703
sentential_negation_npi_scope_implausible,0.329
subj_aux_agreement_question_vary_aux_implausible,0.502
subj_aux_agreement_question_vary_subj_implausible,0.496
subj_aux_vary_subj_implausible,0.465
subj_aux_vary_verb_implausible,0.479
subj_aux_vary_verb_pp_implausible,0.454
subj_aux_vary_verb_rc_implausible,0.483
subj_verb_vary_verb_implausible,0.462
svo_vos_implausible,0.305
swapped_ditransitive_1_implausible,0.745
swapped_ditransitive_2_implausible,0.661
transitive_implausible,0.682
wh_island_implausible,0.559
wh_questions_object_gap_implausible,0.347
wh_questions_object_gap_long_distance_implausible,0.35
wh_questions_subject_gap_implausible,0.65
wh_questions_subject_gap_long_distance_implausible,0.685
wh_vs_that_no_gap_implausible,0.903
wh_vs_that_no_gap_long_distance_implausible,0.913
wh_vs_that_with_gap_implausible,0.633
wh_vs_that_with_gap_long_distance_implausible,0.662
