,epoch_4
adjunct_island_implausible,0.472
adv_order_implausible,0.661
anaphor_gender_agreement_implausible,0.516
anaphor_number_agreement_implausible,0.517
center_embedding_double_1_implausible,0.366
center_embedding_double_2_implausible,0.905
center_embedding_single_1_implausible,0.27
center_embedding_single_2_implausible,0.931
complex_np_island_implausible,0.568
coordinate_structure_constrain_object_extraction_implausible,0.239
determiner_noun_agreement_1_implausible,0.55
determiner_noun_agreement_2_implausible,0.58
determiner_noun_agreement_adj_1_implausible,0.479
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.184
green_ideas_implausible,0.403
intransitive_implausible,0.439
left_branch_island_simple_question_implausible,0.429
matrix_question_npi_licensor_present_implausible,0.707
npi_present_implausible,0.134
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,0.997
pp_order_implausible,0.525
principle_A_c_command_implausible,0.511
principle_A_domain_1_implausible,0.961
principle_A_domain_2_implausible,0.475
principle_A_domain_3_implausible,0.491
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.5
recursion_poss_ditransitive_medium_implausible,0.545
recursion_poss_ditransitive_short_implausible,0.553
recursion_poss_transitive_long_implausible,0.222
recursion_poss_transitive_medium_implausible,0.347
recursion_poss_transitive_short_implausible,0.731
recursion_pp_is_long_implausible,0.62
recursion_pp_is_medium_implausible,0.397
recursion_pp_is_short_implausible,0.24
recursion_pp_verb_long_implausible,0.0
recursion_pp_verb_medium_implausible,0.067
recursion_pp_verb_short_implausible,0.757
sentential_negation_npi_licensor_present_implausible,0.71
sentential_negation_npi_scope_implausible,0.184
subj_aux_agreement_question_vary_aux_implausible,0.466
subj_aux_agreement_question_vary_subj_implausible,0.485
subj_aux_vary_subj_implausible,0.513
subj_aux_vary_verb_implausible,0.457
subj_aux_vary_verb_pp_implausible,0.532
subj_aux_vary_verb_rc_implausible,0.508
subj_verb_vary_verb_implausible,0.417
svo_vos_implausible,0.222
swapped_ditransitive_1_implausible,0.969
swapped_ditransitive_2_implausible,0.782
transitive_implausible,0.753
wh_island_implausible,0.731
wh_questions_object_gap_implausible,0.314
wh_questions_object_gap_long_distance_implausible,0.242
wh_questions_subject_gap_implausible,0.648
wh_questions_subject_gap_long_distance_implausible,0.658
wh_vs_that_no_gap_implausible,0.999
wh_vs_that_no_gap_long_distance_implausible,0.979
wh_vs_that_with_gap_implausible,0.413
wh_vs_that_with_gap_long_distance_implausible,0.575
