,epoch_9
adjunct_island_implausible,0.781
adv_order_implausible,0.928
anaphor_gender_agreement_implausible,0.813
anaphor_number_agreement_implausible,0.83
center_embedding_double_1_implausible,0.295
center_embedding_double_2_implausible,0.91
center_embedding_single_1_implausible,0.432
center_embedding_single_2_implausible,0.921
complex_np_island_implausible,0.422
coordinate_structure_constrain_object_extraction_implausible,0.476
determiner_noun_agreement_1_implausible,0.97
determiner_noun_agreement_2_implausible,0.978
determiner_noun_agreement_adj_1_implausible,0.93
determiner_noun_agreement_adj_2_implausible,0.949
ellipsis_implausible,0.569
green_ideas_implausible,0.526
intransitive_implausible,0.6
left_branch_island_simple_question_implausible,0.81
matrix_question_npi_licensor_present_implausible,0.353
npi_present_implausible,0.665
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,0.964
pp_order_implausible,0.865
principle_A_c_command_implausible,0.491
principle_A_domain_1_implausible,0.997
principle_A_domain_2_implausible,0.711
principle_A_domain_3_implausible,0.568
recursion_intensifier_adj_long_implausible,0.955
recursion_intensifier_adj_medium_implausible,0.993
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.11
recursion_intensifier_adv_medium_implausible,0.044
recursion_intensifier_adv_short_implausible,0.045
recursion_poss_ditransitive_long_implausible,0.2
recursion_poss_ditransitive_medium_implausible,0.262
recursion_poss_ditransitive_short_implausible,0.582
recursion_poss_transitive_long_implausible,1.0
recursion_poss_transitive_medium_implausible,0.998
recursion_poss_transitive_short_implausible,1.0
recursion_pp_is_long_implausible,0.429
recursion_pp_is_medium_implausible,0.509
recursion_pp_is_short_implausible,0.786
recursion_pp_verb_long_implausible,0.249
recursion_pp_verb_medium_implausible,0.58
recursion_pp_verb_short_implausible,0.893
sentential_negation_npi_licensor_present_implausible,1.0
sentential_negation_npi_scope_implausible,0.52
subj_aux_agreement_question_vary_aux_implausible,0.683
subj_aux_agreement_question_vary_subj_implausible,0.569
subj_aux_vary_subj_implausible,0.874
subj_aux_vary_verb_implausible,0.915
subj_aux_vary_verb_pp_implausible,0.403
subj_aux_vary_verb_rc_implausible,0.52
subj_verb_vary_verb_implausible,0.619
svo_vos_implausible,0.685
swapped_ditransitive_1_implausible,0.997
swapped_ditransitive_2_implausible,0.965
transitive_implausible,0.892
wh_island_implausible,0.705
wh_questions_object_gap_implausible,0.66
wh_questions_object_gap_long_distance_implausible,0.706
wh_questions_subject_gap_implausible,0.917
wh_questions_subject_gap_long_distance_implausible,0.837
wh_vs_that_no_gap_implausible,0.996
wh_vs_that_no_gap_long_distance_implausible,0.975
wh_vs_that_with_gap_implausible,0.256
wh_vs_that_with_gap_long_distance_implausible,0.073
