,epoch_2
adjunct_island_implausible,0.447
adv_order_implausible,0.504
anaphor_gender_agreement_implausible,0.505
anaphor_number_agreement_implausible,0.501
center_embedding_double_1_implausible,0.309
center_embedding_double_2_implausible,0.893
center_embedding_single_1_implausible,0.194
center_embedding_single_2_implausible,0.945
complex_np_island_implausible,0.578
coordinate_structure_constrain_object_extraction_implausible,0.397
determiner_noun_agreement_1_implausible,0.559
determiner_noun_agreement_2_implausible,0.587
determiner_noun_agreement_adj_1_implausible,0.46
determiner_noun_agreement_adj_2_implausible,0.606
ellipsis_implausible,0.098
green_ideas_implausible,0.417
intransitive_implausible,0.429
left_branch_island_simple_question_implausible,0.376
matrix_question_npi_licensor_present_implausible,0.601
npi_present_implausible,0.21
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,0.989
pp_order_implausible,0.585
principle_A_c_command_implausible,0.528
principle_A_domain_1_implausible,0.662
principle_A_domain_2_implausible,0.475
principle_A_domain_3_implausible,0.481
recursion_intensifier_adj_long_implausible,0.998
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.002
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.46
recursion_poss_ditransitive_medium_implausible,0.508
recursion_poss_ditransitive_short_implausible,0.55
recursion_poss_transitive_long_implausible,0.044
recursion_poss_transitive_medium_implausible,0.162
recursion_poss_transitive_short_implausible,0.621
recursion_pp_is_long_implausible,0.123
recursion_pp_is_medium_implausible,0.075
recursion_pp_is_short_implausible,0.299
recursion_pp_verb_long_implausible,0.0
recursion_pp_verb_medium_implausible,0.0
recursion_pp_verb_short_implausible,0.421
sentential_negation_npi_licensor_present_implausible,0.518
sentential_negation_npi_scope_implausible,0.429
subj_aux_agreement_question_vary_aux_implausible,0.452
subj_aux_agreement_question_vary_subj_implausible,0.492
subj_aux_vary_subj_implausible,0.498
subj_aux_vary_verb_implausible,0.489
subj_aux_vary_verb_pp_implausible,0.499
subj_aux_vary_verb_rc_implausible,0.509
subj_verb_vary_verb_implausible,0.439
svo_vos_implausible,0.268
swapped_ditransitive_1_implausible,0.853
swapped_ditransitive_2_implausible,0.737
transitive_implausible,0.722
wh_island_implausible,0.536
wh_questions_object_gap_implausible,0.397
wh_questions_object_gap_long_distance_implausible,0.348
wh_questions_subject_gap_implausible,0.635
wh_questions_subject_gap_long_distance_implausible,0.671
wh_vs_that_no_gap_implausible,0.971
wh_vs_that_no_gap_long_distance_implausible,0.907
wh_vs_that_with_gap_implausible,0.506
wh_vs_that_with_gap_long_distance_implausible,0.614
