,epoch_10
adjunct_island_implausible,0.508
adv_order_implausible,0.668
anaphor_gender_agreement_implausible,0.517
anaphor_number_agreement_implausible,0.522
center_embedding_double_1_implausible,0.369
center_embedding_double_2_implausible,0.905
center_embedding_single_1_implausible,0.262
center_embedding_single_2_implausible,0.935
complex_np_island_implausible,0.509
coordinate_structure_constrain_object_extraction_implausible,0.216
determiner_noun_agreement_1_implausible,0.57
determiner_noun_agreement_2_implausible,0.58
determiner_noun_agreement_adj_1_implausible,0.485
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.253
green_ideas_implausible,0.395
intransitive_implausible,0.454
left_branch_island_simple_question_implausible,0.316
matrix_question_npi_licensor_present_implausible,0.775
npi_present_implausible,0.262
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,0.999
pp_order_implausible,0.592
principle_A_c_command_implausible,0.48
principle_A_domain_1_implausible,0.998
principle_A_domain_2_implausible,0.467
principle_A_domain_3_implausible,0.496
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.541
recursion_poss_ditransitive_medium_implausible,0.586
recursion_poss_ditransitive_short_implausible,0.607
recursion_poss_transitive_long_implausible,0.562
recursion_poss_transitive_medium_implausible,0.681
recursion_poss_transitive_short_implausible,0.833
recursion_pp_is_long_implausible,0.86
recursion_pp_is_medium_implausible,0.714
recursion_pp_is_short_implausible,0.525
recursion_pp_verb_long_implausible,0.023
recursion_pp_verb_medium_implausible,0.231
recursion_pp_verb_short_implausible,0.934
sentential_negation_npi_licensor_present_implausible,0.85
sentential_negation_npi_scope_implausible,0.144
subj_aux_agreement_question_vary_aux_implausible,0.492
subj_aux_agreement_question_vary_subj_implausible,0.49
subj_aux_vary_subj_implausible,0.515
subj_aux_vary_verb_implausible,0.448
subj_aux_vary_verb_pp_implausible,0.543
subj_aux_vary_verb_rc_implausible,0.519
subj_verb_vary_verb_implausible,0.43
svo_vos_implausible,0.233
swapped_ditransitive_1_implausible,0.989
swapped_ditransitive_2_implausible,0.866
transitive_implausible,0.775
wh_island_implausible,0.961
wh_questions_object_gap_implausible,0.257
wh_questions_object_gap_long_distance_implausible,0.214
wh_questions_subject_gap_implausible,0.81
wh_questions_subject_gap_long_distance_implausible,0.802
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.321
wh_vs_that_with_gap_long_distance_implausible,0.474
