,epoch_7
adjunct_island_implausible,0.499
adv_order_implausible,0.663
anaphor_gender_agreement_implausible,0.519
anaphor_number_agreement_implausible,0.525
center_embedding_double_1_implausible,0.368
center_embedding_double_2_implausible,0.905
center_embedding_single_1_implausible,0.262
center_embedding_single_2_implausible,0.934
complex_np_island_implausible,0.511
coordinate_structure_constrain_object_extraction_implausible,0.217
determiner_noun_agreement_1_implausible,0.57
determiner_noun_agreement_2_implausible,0.58
determiner_noun_agreement_adj_1_implausible,0.487
determiner_noun_agreement_adj_2_implausible,0.608
ellipsis_implausible,0.252
green_ideas_implausible,0.395
intransitive_implausible,0.453
left_branch_island_simple_question_implausible,0.34
matrix_question_npi_licensor_present_implausible,0.761
npi_present_implausible,0.249
only_npi_licensor_present_implausible,1.0
only_npi_scope_implausible,0.999
pp_order_implausible,0.594
principle_A_c_command_implausible,0.48
principle_A_domain_1_implausible,0.998
principle_A_domain_2_implausible,0.469
principle_A_domain_3_implausible,0.495
recursion_intensifier_adj_long_implausible,1.0
recursion_intensifier_adj_medium_implausible,1.0
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.0
recursion_intensifier_adv_medium_implausible,0.0
recursion_intensifier_adv_short_implausible,0.0
recursion_poss_ditransitive_long_implausible,0.539
recursion_poss_ditransitive_medium_implausible,0.591
recursion_poss_ditransitive_short_implausible,0.606
recursion_poss_transitive_long_implausible,0.562
recursion_poss_transitive_medium_implausible,0.683
recursion_poss_transitive_short_implausible,0.83
recursion_pp_is_long_implausible,0.858
recursion_pp_is_medium_implausible,0.712
recursion_pp_is_short_implausible,0.514
recursion_pp_verb_long_implausible,0.016
recursion_pp_verb_medium_implausible,0.209
recursion_pp_verb_short_implausible,0.924
sentential_negation_npi_licensor_present_implausible,0.844
sentential_negation_npi_scope_implausible,0.142
subj_aux_agreement_question_vary_aux_implausible,0.492
subj_aux_agreement_question_vary_subj_implausible,0.487
subj_aux_vary_subj_implausible,0.519
subj_aux_vary_verb_implausible,0.446
subj_aux_vary_verb_pp_implausible,0.542
subj_aux_vary_verb_rc_implausible,0.518
subj_verb_vary_verb_implausible,0.428
svo_vos_implausible,0.234
swapped_ditransitive_1_implausible,0.989
swapped_ditransitive_2_implausible,0.864
transitive_implausible,0.772
wh_island_implausible,0.955
wh_questions_object_gap_implausible,0.256
wh_questions_object_gap_long_distance_implausible,0.215
wh_questions_subject_gap_implausible,0.796
wh_questions_subject_gap_long_distance_implausible,0.792
wh_vs_that_no_gap_implausible,1.0
wh_vs_that_no_gap_long_distance_implausible,1.0
wh_vs_that_with_gap_implausible,0.333
wh_vs_that_with_gap_long_distance_implausible,0.485
