,epoch_7
adjunct_island_implausible,0.754
adv_order_implausible,0.899
anaphor_gender_agreement_implausible,0.805
anaphor_number_agreement_implausible,0.849
center_embedding_double_1_implausible,0.337
center_embedding_double_2_implausible,0.89
center_embedding_single_1_implausible,0.455
center_embedding_single_2_implausible,0.866
complex_np_island_implausible,0.426
coordinate_structure_constrain_object_extraction_implausible,0.557
determiner_noun_agreement_1_implausible,0.979
determiner_noun_agreement_2_implausible,0.984
determiner_noun_agreement_adj_1_implausible,0.909
determiner_noun_agreement_adj_2_implausible,0.956
ellipsis_implausible,0.656
green_ideas_implausible,0.521
intransitive_implausible,0.615
left_branch_island_simple_question_implausible,0.799
matrix_question_npi_licensor_present_implausible,0.486
npi_present_implausible,0.532
only_npi_licensor_present_implausible,0.994
only_npi_scope_implausible,0.751
pp_order_implausible,0.852
principle_A_c_command_implausible,0.452
principle_A_domain_1_implausible,0.996
principle_A_domain_2_implausible,0.782
principle_A_domain_3_implausible,0.574
recursion_intensifier_adj_long_implausible,0.924
recursion_intensifier_adj_medium_implausible,0.995
recursion_intensifier_adj_short_implausible,1.0
recursion_intensifier_adv_long_implausible,0.315
recursion_intensifier_adv_medium_implausible,0.079
recursion_intensifier_adv_short_implausible,0.014
recursion_poss_ditransitive_long_implausible,0.195
recursion_poss_ditransitive_medium_implausible,0.298
recursion_poss_ditransitive_short_implausible,0.538
recursion_poss_transitive_long_implausible,0.997
recursion_poss_transitive_medium_implausible,0.987
recursion_poss_transitive_short_implausible,0.993
recursion_pp_is_long_implausible,0.691
recursion_pp_is_medium_implausible,0.845
recursion_pp_is_short_implausible,0.945
recursion_pp_verb_long_implausible,0.693
recursion_pp_verb_medium_implausible,0.786
recursion_pp_verb_short_implausible,0.858
sentential_negation_npi_licensor_present_implausible,1.0
sentential_negation_npi_scope_implausible,0.442
subj_aux_agreement_question_vary_aux_implausible,0.613
subj_aux_agreement_question_vary_subj_implausible,0.608
subj_aux_vary_subj_implausible,0.782
subj_aux_vary_verb_implausible,0.833
subj_aux_vary_verb_pp_implausible,0.376
subj_aux_vary_verb_rc_implausible,0.396
subj_verb_vary_verb_implausible,0.534
svo_vos_implausible,0.594
swapped_ditransitive_1_implausible,1.0
swapped_ditransitive_2_implausible,0.996
transitive_implausible,0.881
wh_island_implausible,0.787
wh_questions_object_gap_implausible,0.645
wh_questions_object_gap_long_distance_implausible,0.563
wh_questions_subject_gap_implausible,0.939
wh_questions_subject_gap_long_distance_implausible,0.875
wh_vs_that_no_gap_implausible,0.998
wh_vs_that_no_gap_long_distance_implausible,0.958
wh_vs_that_with_gap_implausible,0.349
wh_vs_that_with_gap_long_distance_implausible,0.14
